"","city","metric","region","metro_size","display_title","Season","seasonal_average","lq_rank"
"838","Sacramento","relative","Pacific","medium","Sacramento, CA","Season_9",0.742535619896899,105
"839","Phoenix","downtown","Southwest","large","Phoenix, AZ","Season_2",0.7425,69
"840","Quebec","city","Canada","medium","Quebec, QC","Season_3",0.742083333333333,83
"841","Baltimore","relative","Northeast","medium","Baltimore, MD","Season_5",0.742,75
"842","Indianapolis","city","Midwest","large","Indianapolis, IN","Season_1",0.742,57
"843","Philadelphia","city","Northeast","large","Philadelphia, PA","Season_7",0.741818181818182,111
"844","Cincinnati","city","Midwest","medium","Cincinnati, OH","Season_1",0.741666666666667,58
"845","New Orleans","relative","Southeast","medium","New Orleans, LA","Season_6",0.741666666666667,95
"846","Omaha","relative","Midwest","medium","Omaha, NE","Season_5",0.741666666666667,76
"847","Mississauga","relative","Canada","medium","Mississauga, ON","Season_8",0.740952043452244,94
"848","Toronto","city","Canada","large","Toronto, ON","Season_9",0.740019977674168,106
"849","Fort Worth","relative","Southwest","large","Fort Worth, TX","Season_7",0.74,112
"850","Omaha","downtown","Midwest","medium","Omaha, NE","Season_3",0.74,84
"851","Tucson","downtown","Southwest","medium","Tucson, AZ","Season_12",0.739813265890152,22
"852","Albuquerque","downtown","Southwest","medium","Albuquerque, NM","Season_9",0.73966560421534,107
"853","Jacksonville","downtown","Southeast","large","Jacksonville, FL","Season_9",0.739570443065067,108
"854","Halifax","downtown","Canada","medium","Halifax, NS","Season_12",0.739317068739215,23
"855","Oakland","city","Pacific","medium","Oakland, CA","Season_3",0.739230769230769,85
"856","San Antonio","relative","Southwest","large","San Antonio, TX","Season_6",0.739166666666667,96
"857","Orlando","city","Southeast","medium","Orlando, FL","Season_3",0.738636363636364,86
"858","Fort Worth","relative","Southwest","large","Fort Worth, TX","Season_6",0.738,97
"859","Raleigh","city","Southeast","medium","Raleigh, NC","Season_7",0.737777777777778,113
"860","Los Angeles","city","Pacific","large","Los Angeles, CA","Season_1",0.7375,59
"861","Atlanta","city","Southeast","medium","Atlanta, GA","Season_5",0.737272727272727,77
"862","Las Vegas","downtown","Southwest","medium","Las Vegas, NV","Season_3",0.737083333333333,87
"863","New Orleans","city","Southeast","medium","New Orleans, LA","Season_3",0.73625,88
"864","Nashville","downtown","Southeast","large","Nashville, TN","Season_7",0.735833333333333,114
"865","Sacramento","downtown","Pacific","medium","Sacramento, CA","Season_11",0.734709051007861,22
"866","Houston","downtown","Southwest","large","Houston, TX","Season_8",0.73449667851312,95
"867","Tucson","relative","Southwest","medium","Tucson, AZ","Season_9",0.734347818537917,109
"868","Wichita","relative","Midwest","medium","Wichita, KS","Season_3",0.734166666666667,89
"869","Albuquerque","downtown","Southwest","medium","Albuquerque, NM","Season_7",0.733636363636364,115
"870","Omaha","downtown","Midwest","medium","Omaha, NE","Season_5",0.733333333333333,78
"871","Los Angeles","relative","Pacific","large","Los Angeles, CA","Season_6",0.732857142857143,98
"872","Nashville","relative","Southeast","large","Nashville, TN","Season_8",0.731784811854213,96
"873","Miami","city","Southeast","medium","Miami, FL","Season_6",0.731428571428571,99
"874","El Paso","city","Southwest","medium","El Paso, TX","Season_3",0.73125,90
"875","Pittsburgh","city","Northeast","medium","Pittsburgh, PA","Season_1",0.730909090909091,60
"876","Tampa","relative","Southeast","medium","Tampa, FL","Season_5",0.73,79
"877","Toronto","city","Canada","large","Toronto, ON","Season_6",0.73,100
"878","Omaha","downtown","Midwest","medium","Omaha, NE","Season_8",0.729657598489,97
"879","Raleigh","relative","Southeast","medium","Raleigh, NC","Season_7",0.729230769230769,116
"880","Sacramento","downtown","Pacific","medium","Sacramento, CA","Season_10",0.728629642365471,19
"881","Memphis","downtown","Southeast","medium","Memphis, TN","Season_11",0.728535303835637,23
"882","San Antonio","downtown","Southwest","large","San Antonio, TX","Season_6",0.728461538461538,101
"883","Philadelphia","city","Northeast","large","Philadelphia, PA","Season_5",0.728333333333333,80
"884","Los Angeles","relative","Pacific","large","Los Angeles, CA","Season_8",0.728226578076555,98
"885","St Louis","city","Midwest","medium","St. Louis, MO","Season_7",0.727777777777778,117
"886","New York","downtown","Northeast","large","New York, NY","Season_11",0.727734713627394,24
"887","Chicago","city","Midwest","large","Chicago, IL","Season_8",0.727596784562918,99
"888","Colorado Springs","downtown","Southwest","medium","Colorado Springs, CO","Season_12",0.727403751968842,24
"889","Edmonton","city","Canada","large","Edmonton, AB","Season_1",0.727272727272727,61
"890","Detroit","city","Midwest","medium","Detroit, MI","Season_1",0.727083333333333,62
"891","Toronto","city","Canada","large","Toronto, ON","Season_2",0.726,70
"892","London","downtown","Canada","medium","London, ON","Season_12",0.725946527520152,25
"893","Milwaukee","downtown","Midwest","medium","Milwaukee, WI","Season_11",0.725945057767442,25
"894","Fresno","relative","Pacific","medium","Fresno, CA","Season_3",0.725909090909091,91
"895","Columbus","city","Midwest","large","Columbus, OH","Season_1",0.725454545454545,63
"896","Las Vegas","downtown","Southwest","medium","Las Vegas, NV","Season_4",0.725454545454545,74
"897","Baltimore","relative","Northeast","medium","Baltimore, MD","Season_6",0.725,102
"898","Colorado Springs","downtown","Southwest","medium","Colorado Springs, CO","Season_8",0.72490237858291,100
"899","Mississauga","relative","Canada","medium","Mississauga, ON","Season_6",0.724444444444444,103
"900","Los Angeles","relative","Pacific","large","Los Angeles, CA","Season_5",0.72375,81
"901","Minneapolis","city","Midwest","medium","Minneapolis, MN","Season_1",0.723636363636364,64
"902","Wichita","downtown","Midwest","medium","Wichita, KS","Season_8",0.723426222957792,101
"903","Cincinnati","relative","Midwest","medium","Cincinnati, OH","Season_6",0.723,104
"904","Phoenix","downtown","Southwest","large","Phoenix, AZ","Season_13",0.72259683818626,24
"905","Nashville","relative","Southeast","large","Nashville, TN","Season_9",0.721914919330049,110
"906","Chicago","city","Midwest","large","Chicago, IL","Season_5",0.721,82
"907","Pittsburgh","relative","Northeast","medium","Pittsburgh, PA","Season_7",0.721,118
"908","Oakland","relative","Pacific","medium","Oakland, CA","Season_7",0.720769230769231,119
"909","Halifax","downtown","Canada","medium","Halifax, NS","Season_9",0.720469759096462,111
"910","Los Angeles","relative","Pacific","large","Los Angeles, CA","Season_2",0.72,71
"911","Memphis","relative","Southeast","medium","Memphis, TN","Season_3",0.7195,92
"912","Tucson","downtown","Southwest","medium","Tucson, AZ","Season_6",0.719,105
"913","Albuquerque","downtown","Southwest","medium","Albuquerque, NM","Season_3",0.7185,93
"914","Phoenix","relative","Southwest","large","Phoenix, AZ","Season_8",0.717816014951371,102
"915","Seattle","relative","Pacific","large","Seattle, WA","Season_1",0.7175,65
"916","Las Vegas","city","Southwest","medium","Las Vegas, NV","Season_1",0.717,66
"917","Boston","city","Northeast","medium","Boston, MA","Season_5",0.716363636363636,83
"918","St Louis","city","Midwest","medium","St. Louis, MO","Season_5",0.716363636363636,84
"919","Edmonton","city","Canada","large","Edmonton, AB","Season_5",0.716,85
"920","Cleveland","city","Midwest","medium","Cleveland, OH","Season_1",0.715769230769231,67
"921","Salt Lake City","downtown","Southwest","medium","Salt Lake City, UT","Season_3",0.715384615384615,94
"922","Cleveland","city","Midwest","medium","Cleveland, OH","Season_9",0.715001571277193,112
"923","Charlotte","city","Southeast","large","Charlotte, NC","Season_1",0.715,68
"924","Los Angeles","relative","Pacific","large","Los Angeles, CA","Season_4",0.715,75
"925","Tucson","downtown","Southwest","medium","Tucson, AZ","Season_8",0.71471047741597,103
"926","Boston","city","Northeast","medium","Boston, MA","Season_3",0.714090909090909,95
"927","St Louis","city","Midwest","medium","St. Louis, MO","Season_9",0.71397378461092,113
"928","Miami","city","Southeast","medium","Miami, FL","Season_4",0.71375,76
"929","New Orleans","city","Southeast","medium","New Orleans, LA","Season_2",0.713,72
"930","Phoenix","relative","Southwest","large","Phoenix, AZ","Season_6",0.713,106
"931","Miami","downtown","Southeast","medium","Miami, FL","Season_6",0.712222222222222,107
"932","El Paso","downtown","Southwest","medium","El Paso, TX","Season_5",0.712,86
"933","St Louis","city","Midwest","medium","St. Louis, MO","Season_3",0.712,96
"934","Jacksonville","relative","Southeast","large","Jacksonville, FL","Season_7",0.711428571428571,120
"935","St Louis","city","Midwest","medium","St. Louis, MO","Season_4",0.711,77
"936","Phoenix","downtown","Southwest","large","Phoenix, AZ","Season_9",0.710505887699383,114
"937","Colorado Springs","downtown","Southwest","medium","Colorado Springs, CO","Season_3",0.71,97
"938","Nashville","relative","Southeast","large","Nashville, TN","Season_5",0.71,87
"939","Quebec","city","Canada","medium","Quebec, QC","Season_5",0.71,88
"940","Tampa","relative","Southeast","medium","Tampa, FL","Season_2",0.71,73
"941","Albuquerque","relative","Southwest","medium","Albuquerque, NM","Season_4",0.709090909090909,78
"942","Colorado Springs","downtown","Southwest","medium","Colorado Springs, CO","Season_2",0.708888888888889,74
"943","Fresno","relative","Pacific","medium","Fresno, CA","Season_2",0.708888888888889,75
"944","New Orleans","city","Southeast","medium","New Orleans, LA","Season_5",0.708888888888889,89
"945","San Jose","downtown","Pacific","large","San Jose, CA","Season_12",0.708769557438375,26
"946","Fresno","relative","Pacific","medium","Fresno, CA","Season_6",0.7075,108
"947","Colorado Springs","relative","Southwest","medium","Colorado Springs, CO","Season_9",0.707235944890035,115
"948","Raleigh","city","Southeast","medium","Raleigh, NC","Season_4",0.707,79
"949","Omaha","relative","Midwest","medium","Omaha, NE","Season_1",0.705909090909091,69
"950","Philadelphia","city","Northeast","large","Philadelphia, PA","Season_1",0.705909090909091,70
"951","Philadelphia","city","Northeast","large","Philadelphia, PA","Season_8",0.705898210658471,104
"952","Raleigh","city","Southeast","medium","Raleigh, NC","Season_3",0.705714285714286,98
"953","Colorado Springs","relative","Southwest","medium","Colorado Springs, CO","Season_2",0.705555555555556,76
"954","Wichita","relative","Midwest","medium","Wichita, KS","Season_4",0.705454545454545,80
"955","Boston","city","Northeast","medium","Boston, MA","Season_4",0.705,81
"956","Quebec","downtown","Canada","medium","Quebec, QC","Season_12",0.704665447194213,27
"957","Vancouver","relative","Canada","medium","Vancouver, BC","Season_8",0.704581211627078,105
"958","New Orleans","city","Southeast","medium","New Orleans, LA","Season_4",0.704444444444444,82
"959","Austin","relative","Southwest","large","Austin, TX","Season_7",0.704,121
"960","Tampa","downtown","Southeast","medium","Tampa, FL","Season_5",0.703846153846154,90
"961","Vancouver","relative","Canada","medium","Vancouver, BC","Season_7",0.70375,122
"962","Austin","city","Southwest","large","Austin, TX","Season_1",0.702916666666667,71
"963","Raleigh","city","Southeast","medium","Raleigh, NC","Season_6",0.702857142857143,109
"964","El Paso","relative","Southwest","medium","El Paso, TX","Season_2",0.702727272727273,77
"965","Fort Worth","downtown","Southwest","large","Fort Worth, TX","Season_11",0.702724202507614,26
"966","Vancouver","relative","Canada","medium","Vancouver, BC","Season_6",0.702222222222222,110
"967","Tucson","relative","Southwest","medium","Tucson, AZ","Season_8",0.702106237472469,106
"968","Fort Worth","downtown","Southwest","large","Fort Worth, TX","Season_4",0.701818181818182,83
"969","Vancouver","relative","Canada","medium","Vancouver, BC","Season_4",0.701428571428571,84
"970","Atlanta","city","Southeast","medium","Atlanta, GA","Season_7",0.701,123
"971","Las Vegas","downtown","Southwest","medium","Las Vegas, NV","Season_2",0.7,78
"972","San Jose","downtown","Pacific","large","San Jose, CA","Season_11",0.699585492936873,27
"973","Memphis","downtown","Southeast","medium","Memphis, TN","Season_12",0.699298720235773,28
"974","Baltimore","downtown","Northeast","medium","Baltimore, MD","Season_6",0.699090909090909,111
"975","Fort Worth","relative","Southwest","large","Fort Worth, TX","Season_4",0.699090909090909,85
"976","Quebec","city","Canada","medium","Quebec, QC","Season_2",0.699090909090909,79
"977","Tucson","relative","Southwest","medium","Tucson, AZ","Season_6",0.699090909090909,112
"978","Washington DC","downtown","Northeast","large","Washington DC","Season_12",0.699072812577085,29
"979","Charlotte","relative","Southeast","large","Charlotte, NC","Season_3",0.69875,99
"980","Seattle","city","Pacific","large","Seattle, WA","Season_4",0.698181818181818,86
"981","Milwaukee","relative","Midwest","medium","Milwaukee, WI","Season_1",0.697916666666667,72
"982","Colorado Springs","downtown","Southwest","medium","Colorado Springs, CO","Season_5",0.697777777777778,91
"983","Fresno","relative","Pacific","medium","Fresno, CA","Season_4",0.697272727272727,87
"984","San Antonio","relative","Southwest","large","San Antonio, TX","Season_7",0.696923076923077,124
"985","Mississauga","relative","Canada","medium","Mississauga, ON","Season_5",0.696666666666667,92
"986","Orlando","downtown","Southeast","medium","Orlando, FL","Season_5",0.696666666666667,93
"987","London","downtown","Canada","medium","London, ON","Season_7",0.696363636363636,125
"988","Washington DC","relative","Northeast","large","Washington DC","Season_6",0.696363636363636,113
"989","San Jose","relative","Pacific","large","San Jose, CA","Season_8",0.696120920636769,107
"990","Fort Worth","downtown","Southwest","large","Fort Worth, TX","Season_13",0.694943356161586,25
"991","St Louis","relative","Midwest","medium","St. Louis, MO","Season_9",0.69404055350481,116
"992","Oakland","relative","Pacific","medium","Oakland, CA","Season_2",0.694,80
"993","Fort Worth","downtown","Southwest","large","Fort Worth, TX","Season_5",0.693,94
"994","Orlando","relative","Southeast","medium","Orlando, FL","Season_5",0.6925,95
"995","Phoenix","downtown","Southwest","large","Phoenix, AZ","Season_6",0.6925,114
"996","Seattle","relative","Pacific","large","Seattle, WA","Season_6",0.692222222222222,115
"997","Pittsburgh","relative","Northeast","medium","Pittsburgh, PA","Season_8",0.692137904293861,108
"998","Los Angeles","relative","Pacific","large","Los Angeles, CA","Season_1",0.691923076923077,73
