"","city","normalized_visits_by_total_visits","week","metric","region","metro_size","display_title"
"101","Sacramento",0.694945031075809,2022-01-10,"downtown","Pacific","medium","Sacramento, CA"
"102","Sacramento",0.702479561580295,2023-01-09,"downtown","Pacific","medium","Sacramento, CA"
"103","Salt Lake City",1.35189218957783,2022-01-10,"downtown","Southwest","medium","Salt Lake City, UT"
"104","Salt Lake City",1.54638878394943,2023-01-09,"downtown","Southwest","medium","Salt Lake City, UT"
"105","San Antonio",0.67936245247044,2022-01-10,"downtown","Southwest","large","San Antonio, TX"
"106","San Antonio",0.810810012253282,2023-01-09,"downtown","Southwest","large","San Antonio, TX"
"107","San Diego",0.874514256859566,2022-01-10,"downtown","Pacific","large","San Diego, CA"
"108","San Diego",1.02719298659794,2023-01-09,"downtown","Pacific","large","San Diego, CA"
"109","San Francisco",0.205302036631119,2022-01-10,"downtown","Pacific","large","San Francisco, CA"
"110","San Francisco",0.316403296878274,2023-01-09,"downtown","Pacific","large","San Francisco, CA"
"111","San Jose",0.496189284985843,2022-01-10,"downtown","Pacific","large","San Jose, CA"
"112","San Jose",0.621996219921802,2023-01-09,"downtown","Pacific","large","San Jose, CA"
"113","Seattle",0.38871620147591,2022-01-10,"downtown","Pacific","large","Seattle, WA"
"114","Seattle",0.442872494666749,2023-01-09,"downtown","Pacific","large","Seattle, WA"
"115","St Louis",0.583051398348704,2022-01-10,"downtown","Midwest","medium","St. Louis, MO"
"116","St Louis",0.470028164564364,2023-01-09,"downtown","Midwest","medium","St. Louis, MO"
"117","Tampa",0.90205155594801,2022-01-10,"downtown","Southeast","medium","Tampa, FL"
"118","Tampa",0.822203543639632,2023-01-09,"downtown","Southeast","medium","Tampa, FL"
"119","Toronto",0.261696001641139,2022-01-10,"downtown","Canada","large","Toronto, ON"
"120","Toronto",0.457819052728945,2023-01-09,"downtown","Canada","large","Toronto, ON"
"121","Tucson",1.06059386031688,2022-01-10,"downtown","Southwest","medium","Tucson, AZ"
"122","Tucson",0.803165795077594,2023-01-09,"downtown","Southwest","medium","Tucson, AZ"
"123","Tulsa",0.452577084585369,2022-01-10,"downtown","Southwest","medium","Tulsa, OK"
"124","Tulsa",0.593796380723079,2023-01-09,"downtown","Southwest","medium","Tulsa, OK"
"125","Vancouver",0.361023346723079,2022-01-10,"downtown","Canada","medium","Vancouver, BC"
"126","Vancouver",0.484491229647024,2023-01-09,"downtown","Canada","medium","Vancouver, BC"
"127","Washington DC",0.538175132731586,2022-01-10,"downtown","Northeast","large","Washington DC"
"128","Washington DC",0.674541501469715,2023-01-09,"downtown","Northeast","large","Washington DC"
"129","Wichita",0.714334002904276,2022-01-10,"downtown","Midwest","medium","Wichita, KS"
"130","Wichita",0.891423037696249,2023-01-09,"downtown","Midwest","medium","Wichita, KS"
"131","Winnipeg",0.432777168161857,2022-01-10,"downtown","Canada","large","Winnipeg, MB"
"132","Winnipeg",0.530426636592993,2023-01-09,"downtown","Canada","large","Winnipeg, MB"
"133","Albuquerque",1.65685447446989,2022-01-17,"downtown","Southwest","medium","Albuquerque, NM"
"134","Albuquerque",0.880778417296237,2023-01-16,"downtown","Southwest","medium","Albuquerque, NM"
"135","Atlanta",0.394212520367663,2022-01-17,"downtown","Southeast","medium","Atlanta, GA"
"136","Atlanta",0.438761871404565,2023-01-16,"downtown","Southeast","medium","Atlanta, GA"
"137","Austin",0.422889172410418,2022-01-17,"downtown","Southwest","large","Austin, TX"
"138","Austin",0.504027137889379,2023-01-16,"downtown","Southwest","large","Austin, TX"
"139","Bakersfield",0.915378164768535,2022-01-17,"downtown","Pacific","medium","Bakersfield, CA"
"140","Bakersfield",0.990634451968855,2023-01-16,"downtown","Pacific","medium","Bakersfield, CA"
"141","Baltimore",0.729449403827901,2022-01-17,"downtown","Northeast","medium","Baltimore, MD"
"142","Baltimore",0.92189126624238,2023-01-16,"downtown","Northeast","medium","Baltimore, MD"
"143","Boston",0.345738795409764,2022-01-17,"downtown","Northeast","medium","Boston, MA"
"144","Boston",0.472748725615096,2023-01-16,"downtown","Northeast","medium","Boston, MA"
"145","Calgary",0.347775836231887,2022-01-17,"downtown","Canada","large","Calgary, AB"
"146","Calgary",0.446940909850207,2023-01-16,"downtown","Canada","large","Calgary, AB"
"147","Charlotte",0.261586589557992,2022-01-17,"downtown","Southeast","large","Charlotte, NC"
"148","Charlotte",0.424966821942742,2023-01-16,"downtown","Southeast","large","Charlotte, NC"
"149","Chicago",0.376074719957692,2022-01-17,"downtown","Midwest","large","Chicago, IL"
"150","Chicago",0.564367590184186,2023-01-16,"downtown","Midwest","large","Chicago, IL"
"151","Cincinnati",0.448606436676929,2022-01-17,"downtown","Midwest","medium","Cincinnati, OH"
"152","Cincinnati",0.705339847063967,2023-01-16,"downtown","Midwest","medium","Cincinnati, OH"
"153","Cleveland",0.362354593714731,2022-01-17,"downtown","Midwest","medium","Cleveland, OH"
"154","Cleveland",0.419468610522317,2023-01-16,"downtown","Midwest","medium","Cleveland, OH"
"155","Colorado Springs",0.626182223659521,2022-01-17,"downtown","Southwest","medium","Colorado Springs, CO"
"156","Colorado Springs",0.629327124342864,2023-01-16,"downtown","Southwest","medium","Colorado Springs, CO"
"157","Columbus",0.858336719706594,2022-01-17,"downtown","Midwest","large","Columbus, OH"
"158","Columbus",1.13108124294453,2023-01-16,"downtown","Midwest","large","Columbus, OH"
"159","Dallas",1.2740364948846,2022-01-17,"downtown","Southwest","large","Dallas, TX"
"160","Dallas",1.28395091268978,2023-01-16,"downtown","Southwest","large","Dallas, TX"
"161","Denver",0.494701338364399,2022-01-17,"downtown","Southwest","large","Denver, CO"
"162","Denver",0.621230754686827,2023-01-16,"downtown","Southwest","large","Denver, CO"
"163","Detroit",0.257818993227134,2022-01-17,"downtown","Midwest","medium","Detroit, MI"
"164","Detroit",0.42930125721306,2023-01-16,"downtown","Midwest","medium","Detroit, MI"
"165","Edmonton",0.383507130816218,2022-01-17,"downtown","Canada","large","Edmonton, AB"
"166","Edmonton",0.519766600701576,2023-01-16,"downtown","Canada","large","Edmonton, AB"
"167","El Paso",0.602869590999521,2022-01-17,"downtown","Southwest","medium","El Paso, TX"
"168","El Paso",0.877499043199796,2023-01-16,"downtown","Southwest","medium","El Paso, TX"
"169","Fort Worth",0.498358706105644,2022-01-17,"downtown","Southwest","large","Fort Worth, TX"
"170","Fort Worth",0.482210207132269,2023-01-16,"downtown","Southwest","large","Fort Worth, TX"
"171","Fresno",0.71348056819773,2022-01-17,"downtown","Pacific","medium","Fresno, CA"
"172","Fresno",1.04563487569616,2023-01-16,"downtown","Pacific","medium","Fresno, CA"
"173","Halifax",0.442111405996229,2022-01-17,"downtown","Canada","medium","Halifax, NS"
"174","Halifax",0.702085803659639,2023-01-16,"downtown","Canada","medium","Halifax, NS"
"175","Honolulu",0.741223780952492,2022-01-17,"downtown","Pacific","medium","Honolulu, HI"
"176","Honolulu",0.788044358413531,2023-01-16,"downtown","Pacific","medium","Honolulu, HI"
"177","Houston",0.530926033371689,2022-01-17,"downtown","Southwest","large","Houston, TX"
"178","Houston",0.513242360597822,2023-01-16,"downtown","Southwest","large","Houston, TX"
"179","Indianapolis",0.236773958407239,2022-01-17,"downtown","Midwest","large","Indianapolis, IN"
"180","Indianapolis",0.276903820952983,2023-01-16,"downtown","Midwest","large","Indianapolis, IN"
"181","Jacksonville",0.602614575791541,2022-01-17,"downtown","Southeast","large","Jacksonville, FL"
"182","Jacksonville",0.729477441265208,2023-01-16,"downtown","Southeast","large","Jacksonville, FL"
"183","Kansas City",0.574625075011153,2022-01-17,"downtown","Midwest","medium","Kansas City, MO"
"184","Kansas City",0.446049595633845,2023-01-16,"downtown","Midwest","medium","Kansas City, MO"
"185","Las Vegas",0.775345093831558,2022-01-17,"downtown","Southwest","medium","Las Vegas, NV"
"186","Las Vegas",0.821963564007171,2023-01-16,"downtown","Southwest","medium","Las Vegas, NV"
"187","London",0.430564607654644,2022-01-17,"downtown","Canada","medium","London, ON"
"188","London",0.616062530055656,2023-01-16,"downtown","Canada","medium","London, ON"
"189","Los Angeles",0.489997715330766,2022-01-17,"downtown","Pacific","large","Los Angeles, CA"
"190","Los Angeles",0.498364128526845,2023-01-16,"downtown","Pacific","large","Los Angeles, CA"
"191","Louisville",0.369960410869404,2022-01-17,"downtown","Midwest","medium","Louisville, KY"
"192","Louisville",0.450397902128756,2023-01-16,"downtown","Midwest","medium","Louisville, KY"
"193","Memphis",0.688507632233004,2022-01-17,"downtown","Southeast","medium","Memphis, TN"
"194","Memphis",0.608805932553383,2023-01-16,"downtown","Southeast","medium","Memphis, TN"
"195","Miami",0.534592463601414,2022-01-17,"downtown","Southeast","medium","Miami, FL"
"196","Miami",0.539995254277578,2023-01-16,"downtown","Southeast","medium","Miami, FL"
"197","Milwaukee",0.702034910232555,2022-01-17,"downtown","Midwest","medium","Milwaukee, WI"
"198","Milwaukee",0.724698443058182,2023-01-16,"downtown","Midwest","medium","Milwaukee, WI"
"199","Minneapolis",0.290405708113083,2022-01-17,"downtown","Midwest","medium","Minneapolis, MN"
"200","Minneapolis",0.386407073736215,2023-01-16,"downtown","Midwest","medium","Minneapolis, MN"
"201","Mississauga",0.69889751039395,2022-01-17,"downtown","Canada","medium","Mississauga, ON"
"202","Mississauga",0.778536006296107,2023-01-16,"downtown","Canada","medium","Mississauga, ON"
"203","Montreal",0.220513438638718,2022-01-17,"downtown","Canada","large","Montreal, QC"
"204","Montreal",0.403310818427331,2023-01-16,"downtown","Canada","large","Montreal, QC"
"205","Nashville",0.604239611947193,2022-01-17,"downtown","Southeast","large","Nashville, TN"
"206","Nashville",0.634998008323724,2023-01-16,"downtown","Southeast","large","Nashville, TN"
"207","New Orleans",0.257810678935596,2022-01-17,"downtown","Southeast","medium","New Orleans, LA"
"208","New Orleans",0.367740970724581,2023-01-16,"downtown","Southeast","medium","New Orleans, LA"
"209","New York",0.389554141431753,2022-01-17,"downtown","Northeast","large","New York, NY"
"210","New York",0.72739413075211,2023-01-16,"downtown","Northeast","large","New York, NY"
"211","Oakland",0.398808907768387,2022-01-17,"downtown","Pacific","medium","Oakland, CA"
"212","Oakland",0.438333790161725,2023-01-16,"downtown","Pacific","medium","Oakland, CA"
"213","Oklahoma City",1.17681529898575,2022-01-17,"downtown","Southwest","medium","Oklahoma City, OK"
"214","Oklahoma City",1.51355590503595,2023-01-16,"downtown","Southwest","medium","Oklahoma City, OK"
"215","Omaha",0.638922078278509,2022-01-17,"downtown","Midwest","medium","Omaha, NE"
"216","Omaha",0.668107466976202,2023-01-16,"downtown","Midwest","medium","Omaha, NE"
"217","Orlando",2.24086699349429,2022-01-17,"downtown","Southeast","medium","Orlando, FL"
"218","Orlando",1.82409135312745,2023-01-16,"downtown","Southeast","medium","Orlando, FL"
"219","Ottawa",0.307265013019807,2022-01-17,"downtown","Canada","large","Ottawa, ON"
"220","Ottawa",0.500078475412931,2023-01-16,"downtown","Canada","large","Ottawa, ON"
"221","Philadelphia",0.382902067539642,2022-01-17,"downtown","Northeast","large","Philadelphia, PA"
"222","Philadelphia",0.483819612983033,2023-01-16,"downtown","Northeast","large","Philadelphia, PA"
"223","Phoenix",0.678868695106661,2022-01-17,"downtown","Southwest","large","Phoenix, AZ"
"224","Phoenix",0.754391945334058,2023-01-16,"downtown","Southwest","large","Phoenix, AZ"
"225","Pittsburgh",0.566916166939432,2022-01-17,"downtown","Northeast","medium","Pittsburgh, PA"
"226","Pittsburgh",0.70586237874863,2023-01-16,"downtown","Northeast","medium","Pittsburgh, PA"
"227","Portland",0.313924964176069,2022-01-17,"downtown","Pacific","medium","Portland, OR"
"228","Portland",0.41627984248148,2023-01-16,"downtown","Pacific","medium","Portland, OR"
"229","Quebec",0.338734558020828,2022-01-17,"downtown","Canada","medium","Quebec, QC"
"230","Quebec",0.662047409487586,2023-01-16,"downtown","Canada","medium","Quebec, QC"
"231","Raleigh",0.313216597424819,2022-01-17,"downtown","Southeast","medium","Raleigh, NC"
"232","Raleigh",0.415323027297052,2023-01-16,"downtown","Southeast","medium","Raleigh, NC"
"233","Sacramento",0.556121385915856,2022-01-17,"downtown","Pacific","medium","Sacramento, CA"
"234","Sacramento",0.740794151343699,2023-01-16,"downtown","Pacific","medium","Sacramento, CA"
"235","Salt Lake City",1.0864484579676,2022-01-17,"downtown","Southwest","medium","Salt Lake City, UT"
"236","Salt Lake City",1.43368459103897,2023-01-16,"downtown","Southwest","medium","Salt Lake City, UT"
"237","San Antonio",0.443973497663644,2022-01-17,"downtown","Southwest","large","San Antonio, TX"
"238","San Antonio",0.579088215884806,2023-01-16,"downtown","Southwest","large","San Antonio, TX"
"239","San Diego",0.800394702405843,2022-01-17,"downtown","Pacific","large","San Diego, CA"
"240","San Diego",0.960323431406482,2023-01-16,"downtown","Pacific","large","San Diego, CA"
"241","San Francisco",0.193695220644696,2022-01-17,"downtown","Pacific","large","San Francisco, CA"
"242","San Francisco",0.269835708409229,2023-01-16,"downtown","Pacific","large","San Francisco, CA"
"243","San Jose",0.507720750408415,2022-01-17,"downtown","Pacific","large","San Jose, CA"
"244","San Jose",0.634624907524718,2023-01-16,"downtown","Pacific","large","San Jose, CA"
"245","Seattle",0.345455227313102,2022-01-17,"downtown","Pacific","large","Seattle, WA"
"246","Seattle",0.477534419190905,2023-01-16,"downtown","Pacific","large","Seattle, WA"
"247","St Louis",0.612715033629405,2022-01-17,"downtown","Midwest","medium","St. Louis, MO"
"248","St Louis",0.427268158719803,2023-01-16,"downtown","Midwest","medium","St. Louis, MO"
"249","Tampa",0.803429621500344,2022-01-17,"downtown","Southeast","medium","Tampa, FL"
"250","Tampa",0.800042699894315,2023-01-16,"downtown","Southeast","medium","Tampa, FL"
"251","Toronto",0.221414558530017,2022-01-17,"downtown","Canada","large","Toronto, ON"
"252","Toronto",0.425396195463942,2023-01-16,"downtown","Canada","large","Toronto, ON"
"253","Tucson",0.563683378528601,2022-01-17,"downtown","Southwest","medium","Tucson, AZ"
"254","Tucson",0.673729795105582,2023-01-16,"downtown","Southwest","medium","Tucson, AZ"
"255","Tulsa",0.488800993895723,2022-01-17,"downtown","Southwest","medium","Tulsa, OK"
"256","Tulsa",0.463534366481384,2023-01-16,"downtown","Southwest","medium","Tulsa, OK"
"257","Vancouver",0.355555471945079,2022-01-17,"downtown","Canada","medium","Vancouver, BC"
"258","Vancouver",0.468504571647611,2023-01-16,"downtown","Canada","medium","Vancouver, BC"
"259","Washington DC",0.633845787638048,2022-01-17,"downtown","Northeast","large","Washington DC"
"260","Washington DC",0.692596065817233,2023-01-16,"downtown","Northeast","large","Washington DC"
"261","Wichita",0.6547650687248,2022-01-17,"downtown","Midwest","medium","Wichita, KS"
"262","Wichita",0.757810455699359,2023-01-16,"downtown","Midwest","medium","Wichita, KS"
"263","Winnipeg",0.397561768286713,2022-01-17,"downtown","Canada","large","Winnipeg, MB"
"264","Winnipeg",0.499290612185995,2023-01-16,"downtown","Canada","large","Winnipeg, MB"
"265","Albuquerque",1.55792620848407,2022-01-24,"downtown","Southwest","medium","Albuquerque, NM"
"266","Albuquerque",0.941133951656923,2023-01-23,"downtown","Southwest","medium","Albuquerque, NM"
"267","Atlanta",0.535365537017197,2022-01-24,"downtown","Southeast","medium","Atlanta, GA"
"268","Atlanta",0.548226574191583,2023-01-23,"downtown","Southeast","medium","Atlanta, GA"
"269","Austin",0.489329057989183,2022-01-24,"downtown","Southwest","large","Austin, TX"
"270","Austin",0.51489925929093,2023-01-23,"downtown","Southwest","large","Austin, TX"
"271","Bakersfield",1.12287244995986,2022-01-24,"downtown","Pacific","medium","Bakersfield, CA"
"272","Bakersfield",1.27843296358114,2023-01-23,"downtown","Pacific","medium","Bakersfield, CA"
"273","Baltimore",0.692251898614914,2022-01-24,"downtown","Northeast","medium","Baltimore, MD"
"274","Baltimore",1.00012447017795,2023-01-23,"downtown","Northeast","medium","Baltimore, MD"
"275","Boston",0.317523289132267,2022-01-24,"downtown","Northeast","medium","Boston, MA"
"276","Boston",0.579068197891547,2023-01-23,"downtown","Northeast","medium","Boston, MA"
"277","Calgary",0.378066832273736,2022-01-24,"downtown","Canada","large","Calgary, AB"
"278","Calgary",0.469399324894419,2023-01-23,"downtown","Canada","large","Calgary, AB"
"279","Charlotte",0.372967967097825,2022-01-24,"downtown","Southeast","large","Charlotte, NC"
"280","Charlotte",0.569068843201731,2023-01-23,"downtown","Southeast","large","Charlotte, NC"
"281","Chicago",0.396727275240885,2022-01-24,"downtown","Midwest","large","Chicago, IL"
"282","Chicago",0.602613159536846,2023-01-23,"downtown","Midwest","large","Chicago, IL"
"283","Cincinnati",0.46812327612685,2022-01-24,"downtown","Midwest","medium","Cincinnati, OH"
"284","Cincinnati",0.653886832223643,2023-01-23,"downtown","Midwest","medium","Cincinnati, OH"
"285","Cleveland",0.442359196821138,2022-01-24,"downtown","Midwest","medium","Cleveland, OH"
"286","Cleveland",0.423412580571394,2023-01-23,"downtown","Midwest","medium","Cleveland, OH"
"287","Colorado Springs",0.756796272434854,2022-01-24,"downtown","Southwest","medium","Colorado Springs, CO"
"288","Colorado Springs",0.686802643859071,2023-01-23,"downtown","Southwest","medium","Colorado Springs, CO"
"289","Columbus",1.10211855764224,2022-01-24,"downtown","Midwest","large","Columbus, OH"
"290","Columbus",1.24364288185763,2023-01-23,"downtown","Midwest","large","Columbus, OH"
"291","Dallas",0.934632758824822,2022-01-24,"downtown","Southwest","large","Dallas, TX"
"292","Dallas",1.20552723580211,2023-01-23,"downtown","Southwest","large","Dallas, TX"
"293","Denver",0.608969372404648,2022-01-24,"downtown","Southwest","large","Denver, CO"
"294","Denver",0.665815951076031,2023-01-23,"downtown","Southwest","large","Denver, CO"
"295","Detroit",0.211160127595405,2022-01-24,"downtown","Midwest","medium","Detroit, MI"
"296","Detroit",0.347671294743,2023-01-23,"downtown","Midwest","medium","Detroit, MI"
"297","Edmonton",0.371611933720907,2022-01-24,"downtown","Canada","large","Edmonton, AB"
"298","Edmonton",0.508100637499847,2023-01-23,"downtown","Canada","large","Edmonton, AB"
"299","El Paso",0.624354865388751,2022-01-24,"downtown","Southwest","medium","El Paso, TX"
"300","El Paso",0.891271787560317,2023-01-23,"downtown","Southwest","medium","El Paso, TX"
"301","Fort Worth",0.588956816021157,2022-01-24,"downtown","Southwest","large","Fort Worth, TX"
"302","Fort Worth",0.604645947516071,2023-01-23,"downtown","Southwest","large","Fort Worth, TX"
"303","Fresno",1.23463956786032,2022-01-24,"downtown","Pacific","medium","Fresno, CA"
"304","Fresno",1.23569300413085,2023-01-23,"downtown","Pacific","medium","Fresno, CA"
"305","Halifax",0.478995346725158,2022-01-24,"downtown","Canada","medium","Halifax, NS"
"306","Halifax",0.660637040091029,2023-01-23,"downtown","Canada","medium","Halifax, NS"
"307","Honolulu",0.830319135025292,2022-01-24,"downtown","Pacific","medium","Honolulu, HI"
"308","Honolulu",0.844081178460968,2023-01-23,"downtown","Pacific","medium","Honolulu, HI"
"309","Houston",0.470175154412523,2022-01-24,"downtown","Southwest","large","Houston, TX"
"310","Houston",0.563539453877586,2023-01-23,"downtown","Southwest","large","Houston, TX"
"311","Indianapolis",0.39884816848353,2022-01-24,"downtown","Midwest","large","Indianapolis, IN"
"312","Indianapolis",0.347268545638143,2023-01-23,"downtown","Midwest","large","Indianapolis, IN"
"313","Jacksonville",0.628339546445862,2022-01-24,"downtown","Southeast","large","Jacksonville, FL"
"314","Jacksonville",0.680303773964906,2023-01-23,"downtown","Southeast","large","Jacksonville, FL"
"315","Kansas City",0.46341922627666,2022-01-24,"downtown","Midwest","medium","Kansas City, MO"
"316","Kansas City",0.498600872883898,2023-01-23,"downtown","Midwest","medium","Kansas City, MO"
"317","Las Vegas",0.825435486612212,2022-01-24,"downtown","Southwest","medium","Las Vegas, NV"
"318","Las Vegas",0.810411646576353,2023-01-23,"downtown","Southwest","medium","Las Vegas, NV"
"319","London",0.401087657556305,2022-01-24,"downtown","Canada","medium","London, ON"
"320","London",0.555485726815941,2023-01-23,"downtown","Canada","medium","London, ON"
"321","Los Angeles",0.509124375275874,2022-01-24,"downtown","Pacific","large","Los Angeles, CA"
"322","Los Angeles",0.582293794567341,2023-01-23,"downtown","Pacific","large","Los Angeles, CA"
"323","Louisville",0.377359662002972,2022-01-24,"downtown","Midwest","medium","Louisville, KY"
"324","Louisville",0.467734256435551,2023-01-23,"downtown","Midwest","medium","Louisville, KY"
"325","Memphis",0.679475180046922,2022-01-24,"downtown","Southeast","medium","Memphis, TN"
"326","Memphis",0.58506662088181,2023-01-23,"downtown","Southeast","medium","Memphis, TN"
"327","Miami",0.502142420205902,2022-01-24,"downtown","Southeast","medium","Miami, FL"
"328","Miami",0.565704829141532,2023-01-23,"downtown","Southeast","medium","Miami, FL"
"329","Milwaukee",0.792950745088116,2022-01-24,"downtown","Midwest","medium","Milwaukee, WI"
"330","Milwaukee",0.745219498620414,2023-01-23,"downtown","Midwest","medium","Milwaukee, WI"
"331","Minneapolis",0.295624374157672,2022-01-24,"downtown","Midwest","medium","Minneapolis, MN"
"332","Minneapolis",0.479445490267362,2023-01-23,"downtown","Midwest","medium","Minneapolis, MN"
"333","Mississauga",0.692043689059403,2022-01-24,"downtown","Canada","medium","Mississauga, ON"
"334","Mississauga",0.717376672803335,2023-01-23,"downtown","Canada","medium","Mississauga, ON"
"335","Montreal",0.270638632095465,2022-01-24,"downtown","Canada","large","Montreal, QC"
"336","Montreal",0.421839474093917,2023-01-23,"downtown","Canada","large","Montreal, QC"
"337","Nashville",0.563087826320005,2022-01-24,"downtown","Southeast","large","Nashville, TN"
"338","Nashville",0.702575995195818,2023-01-23,"downtown","Southeast","large","Nashville, TN"
"339","New Orleans",0.41331728541644,2022-01-24,"downtown","Southeast","medium","New Orleans, LA"
"340","New Orleans",0.528468166298339,2023-01-23,"downtown","Southeast","medium","New Orleans, LA"
"341","New York",0.437780460582192,2022-01-24,"downtown","Northeast","large","New York, NY"
"342","New York",0.783521498043694,2023-01-23,"downtown","Northeast","large","New York, NY"
"343","Oakland",0.384762008887876,2022-01-24,"downtown","Pacific","medium","Oakland, CA"
"344","Oakland",0.410655782947042,2023-01-23,"downtown","Pacific","medium","Oakland, CA"
"345","Oklahoma City",1.15849392512441,2022-01-24,"downtown","Southwest","medium","Oklahoma City, OK"
"346","Oklahoma City",1.50824767074359,2023-01-23,"downtown","Southwest","medium","Oklahoma City, OK"
"347","Omaha",0.926507043255078,2022-01-24,"downtown","Midwest","medium","Omaha, NE"
"348","Omaha",0.885325026820672,2023-01-23,"downtown","Midwest","medium","Omaha, NE"
"349","Orlando",1.47089924203628,2022-01-24,"downtown","Southeast","medium","Orlando, FL"
"350","Orlando",1.34073878129382,2023-01-23,"downtown","Southeast","medium","Orlando, FL"
"351","Ottawa",0.44917595651978,2022-01-24,"downtown","Canada","large","Ottawa, ON"
"352","Ottawa",0.502468788849007,2023-01-23,"downtown","Canada","large","Ottawa, ON"
"353","Philadelphia",0.426376145029429,2022-01-24,"downtown","Northeast","large","Philadelphia, PA"
"354","Philadelphia",0.542069960086708,2023-01-23,"downtown","Northeast","large","Philadelphia, PA"
"355","Phoenix",0.786431874713456,2022-01-24,"downtown","Southwest","large","Phoenix, AZ"
"356","Phoenix",0.701139017181649,2023-01-23,"downtown","Southwest","large","Phoenix, AZ"
"357","Pittsburgh",0.71633567904807,2022-01-24,"downtown","Northeast","medium","Pittsburgh, PA"
"358","Pittsburgh",0.663510754460107,2023-01-23,"downtown","Northeast","medium","Pittsburgh, PA"
"359","Portland",0.339727916453649,2022-01-24,"downtown","Pacific","medium","Portland, OR"
"360","Portland",0.404810628097718,2023-01-23,"downtown","Pacific","medium","Portland, OR"
"361","Quebec",0.329463793426265,2022-01-24,"downtown","Canada","medium","Quebec, QC"
"362","Quebec",0.667988364569665,2023-01-23,"downtown","Canada","medium","Quebec, QC"
"363","Raleigh",0.46128670874902,2022-01-24,"downtown","Southeast","medium","Raleigh, NC"
"364","Raleigh",0.498403182673757,2023-01-23,"downtown","Southeast","medium","Raleigh, NC"
"365","Sacramento",0.722730574975541,2022-01-24,"downtown","Pacific","medium","Sacramento, CA"
"366","Sacramento",0.837507914884278,2023-01-23,"downtown","Pacific","medium","Sacramento, CA"
"367","Salt Lake City",1.03848517183478,2022-01-24,"downtown","Southwest","medium","Salt Lake City, UT"
"368","Salt Lake City",1.50698302091489,2023-01-23,"downtown","Southwest","medium","Salt Lake City, UT"
"369","San Antonio",0.662212595861159,2022-01-24,"downtown","Southwest","large","San Antonio, TX"
"370","San Antonio",0.771780825516289,2023-01-23,"downtown","Southwest","large","San Antonio, TX"
"371","San Diego",0.716220916386007,2022-01-24,"downtown","Pacific","large","San Diego, CA"
"372","San Diego",0.868613358765985,2023-01-23,"downtown","Pacific","large","San Diego, CA"
"373","San Francisco",0.212349293490606,2022-01-24,"downtown","Pacific","large","San Francisco, CA"
"374","San Francisco",0.31142245863295,2023-01-23,"downtown","Pacific","large","San Francisco, CA"
"375","San Jose",0.526408330076932,2022-01-24,"downtown","Pacific","large","San Jose, CA"
"376","San Jose",0.674635987781907,2023-01-23,"downtown","Pacific","large","San Jose, CA"
"377","Seattle",0.377819330581093,2022-01-24,"downtown","Pacific","large","Seattle, WA"
"378","Seattle",0.444479715311244,2023-01-23,"downtown","Pacific","large","Seattle, WA"
"379","St Louis",0.406110548615639,2022-01-24,"downtown","Midwest","medium","St. Louis, MO"
"380","St Louis",0.279354532245051,2023-01-23,"downtown","Midwest","medium","St. Louis, MO"
"381","Tampa",0.934484945605023,2022-01-24,"downtown","Southeast","medium","Tampa, FL"
"382","Tampa",0.927925516839142,2023-01-23,"downtown","Southeast","medium","Tampa, FL"
"383","Toronto",0.239327948183244,2022-01-24,"downtown","Canada","large","Toronto, ON"
"384","Toronto",0.416489273675328,2023-01-23,"downtown","Canada","large","Toronto, ON"
"385","Tucson",0.805429429265969,2022-01-24,"downtown","Southwest","medium","Tucson, AZ"
"386","Tucson",0.772596515805731,2023-01-23,"downtown","Southwest","medium","Tucson, AZ"
"387","Tulsa",0.599296334336287,2022-01-24,"downtown","Southwest","medium","Tulsa, OK"
"388","Tulsa",0.658805857332546,2023-01-23,"downtown","Southwest","medium","Tulsa, OK"
"389","Vancouver",0.341106230051292,2022-01-24,"downtown","Canada","medium","Vancouver, BC"
"390","Vancouver",0.473628686551197,2023-01-23,"downtown","Canada","medium","Vancouver, BC"
"391","Washington DC",0.595966987233976,2022-01-24,"downtown","Northeast","large","Washington DC"
"392","Washington DC",0.739908407389401,2023-01-23,"downtown","Northeast","large","Washington DC"
"393","Wichita",0.730202941041523,2022-01-24,"downtown","Midwest","medium","Wichita, KS"
"394","Wichita",0.762934492123749,2023-01-23,"downtown","Midwest","medium","Wichita, KS"
"395","Winnipeg",0.393897939247668,2022-01-24,"downtown","Canada","large","Winnipeg, MB"
"396","Winnipeg",0.525689865964953,2023-01-23,"downtown","Canada","large","Winnipeg, MB"
"397","Albuquerque",1.58544504058112,2022-01-31,"downtown","Southwest","medium","Albuquerque, NM"
"398","Albuquerque",0.994151968044918,2023-01-30,"downtown","Southwest","medium","Albuquerque, NM"
"399","Atlanta",0.404237535345661,2022-01-31,"downtown","Southeast","medium","Atlanta, GA"
"400","Atlanta",0.377724702920304,2023-01-30,"downtown","Southeast","medium","Atlanta, GA"
"401","Austin",0.640663855998959,2022-01-31,"downtown","Southwest","large","Austin, TX"
"402","Austin",0.521305647115108,2023-01-30,"downtown","Southwest","large","Austin, TX"
"403","Bakersfield",1.140773482116,2022-01-31,"downtown","Pacific","medium","Bakersfield, CA"
"404","Bakersfield",1.27769678166485,2023-01-30,"downtown","Pacific","medium","Bakersfield, CA"
"405","Baltimore",0.990176328308222,2022-01-31,"downtown","Northeast","medium","Baltimore, MD"
