,city,week,metric,normalized_visits_by_total_visits
15712,Ottawa,2021-02-22,downtown,0.36
15713,Ottawa,2021-02-22,metro,0.84
15714,Ottawa,2021-03-01,relative,0.47
15715,Ottawa,2021-03-01,downtown,0.4
15716,Ottawa,2021-03-01,metro,0.85
15717,Ottawa,2021-03-08,relative,0.45
15718,Ottawa,2021-03-08,downtown,0.39
15719,Ottawa,2021-03-08,metro,0.86
15720,Ottawa,2021-03-15,relative,0.45
15721,Ottawa,2021-03-15,downtown,0.37
15722,Ottawa,2021-03-15,metro,0.82
15723,Ottawa,2021-03-22,relative,0.45
15724,Ottawa,2021-03-22,downtown,0.35
15725,Ottawa,2021-03-22,metro,0.79
15726,Ottawa,2021-03-29,relative,0.47
15727,Ottawa,2021-03-29,downtown,0.35
15728,Ottawa,2021-03-29,metro,0.75
15729,Ottawa,2021-04-05,relative,0.41
15730,Ottawa,2021-04-05,downtown,0.36
15731,Ottawa,2021-04-05,metro,0.87
15732,Ottawa,2021-04-12,relative,0.43
15733,Ottawa,2021-04-12,downtown,0.36
15734,Ottawa,2021-04-12,metro,0.84
15735,Ottawa,2021-04-19,relative,0.44
15736,Ottawa,2021-04-19,downtown,0.34
15737,Ottawa,2021-04-19,metro,0.79
15738,Ottawa,2021-04-26,relative,0.46
15739,Ottawa,2021-04-26,downtown,0.34
15740,Ottawa,2021-04-26,metro,0.75
15741,Ottawa,2021-05-03,relative,0.43
15742,Ottawa,2021-05-03,downtown,0.33
15743,Ottawa,2021-05-03,metro,0.78
15744,Ottawa,2021-05-10,relative,0.42
15745,Ottawa,2021-05-10,downtown,0.35
15746,Ottawa,2021-05-10,metro,0.83
15747,Ottawa,2021-05-17,relative,0.39
15748,Ottawa,2021-05-17,downtown,0.3
15749,Ottawa,2021-05-17,metro,0.77
15750,Ottawa,2021-05-24,relative,0.41
15751,Ottawa,2021-05-24,downtown,0.31
15752,Ottawa,2021-05-24,metro,0.76
15753,Ottawa,2021-05-31,relative,0.4
15754,Ottawa,2021-05-31,downtown,0.29
15755,Ottawa,2021-05-31,metro,0.74
15756,Ottawa,2021-06-07,relative,0.41
15757,Ottawa,2021-06-07,downtown,0.35
15758,Ottawa,2021-06-07,metro,0.85
15759,Ottawa,2021-06-14,relative,0.39
15760,Ottawa,2021-06-14,downtown,0.34
15761,Ottawa,2021-06-14,metro,0.86
15762,Ottawa,2021-06-21,relative,0.45
15763,Ottawa,2021-06-21,downtown,0.38
15764,Ottawa,2021-06-21,metro,0.83
15765,Ottawa,2021-06-28,relative,0.53
15766,Ottawa,2021-06-28,downtown,0.44
15767,Ottawa,2021-06-28,metro,0.83
15768,Ottawa,2021-07-05,relative,0.46
15769,Ottawa,2021-07-05,downtown,0.43
15770,Ottawa,2021-07-05,metro,0.93
15771,Ottawa,2021-07-12,relative,0.48
15772,Ottawa,2021-07-12,downtown,0.42
15773,Ottawa,2021-07-12,metro,0.88
15774,Ottawa,2021-07-19,relative,0.53
15775,Ottawa,2021-07-19,downtown,0.45
15776,Ottawa,2021-07-19,metro,0.86
15777,Ottawa,2021-07-26,relative,0.53
15778,Ottawa,2021-07-26,downtown,0.45
15779,Ottawa,2021-07-26,metro,0.85
15780,Ottawa,2021-08-02,relative,0.53
15781,Ottawa,2021-08-02,downtown,0.48
15782,Ottawa,2021-08-02,metro,0.91
15783,Ottawa,2021-08-09,relative,0.51
15784,Ottawa,2021-08-09,downtown,0.52
15785,Ottawa,2021-08-09,metro,1.02
15786,Ottawa,2021-08-16,relative,0.51
15787,Ottawa,2021-08-16,downtown,0.46
15788,Ottawa,2021-08-16,metro,0.89
15789,Ottawa,2021-08-23,relative,0.5
15790,Ottawa,2021-08-23,downtown,0.43
15791,Ottawa,2021-08-23,metro,0.86
15792,Ottawa,2021-08-30,relative,0.54
15793,Ottawa,2021-08-30,downtown,0.49
15794,Ottawa,2021-08-30,metro,0.9
15795,Ottawa,2021-09-06,relative,0.54
15796,Ottawa,2021-09-06,downtown,0.51
15797,Ottawa,2021-09-06,metro,0.94
15798,Ottawa,2021-09-13,relative,0.51
15799,Ottawa,2021-09-13,downtown,0.43
15800,Ottawa,2021-09-13,metro,0.85
15801,Ottawa,2021-09-20,relative,0.47
15802,Ottawa,2021-09-20,downtown,0.38
15803,Ottawa,2021-09-20,metro,0.82
15804,Ottawa,2021-09-27,relative,0.46
15805,Ottawa,2021-09-27,downtown,0.38
15806,Ottawa,2021-09-27,metro,0.84
15807,Ottawa,2021-10-04,relative,0.44
15808,Ottawa,2021-10-04,downtown,0.42
15809,Ottawa,2021-10-04,metro,0.95
15810,Ottawa,2021-10-11,relative,0.49
15811,Ottawa,2021-10-11,downtown,0.42
15812,Ottawa,2021-10-11,metro,0.86
15813,Ottawa,2021-10-18,relative,0.51
15814,Ottawa,2021-10-18,downtown,0.48
15815,Ottawa,2021-10-18,metro,0.93
15816,Ottawa,2021-10-25,relative,0.46
15817,Ottawa,2021-10-25,downtown,0.39
15818,Ottawa,2021-10-25,metro,0.84
15819,Ottawa,2021-11-01,relative,0.53
15820,Ottawa,2021-11-01,downtown,0.45
15821,Ottawa,2021-11-01,metro,0.84
15822,Ottawa,2021-11-08,relative,0.52
15823,Ottawa,2021-11-08,downtown,0.46
15824,Ottawa,2021-11-08,metro,0.89
15825,Ottawa,2021-11-15,relative,0.54
15826,Ottawa,2021-11-15,downtown,0.48
15827,Ottawa,2021-11-15,metro,0.88
15828,Ottawa,2021-11-22,relative,0.49
15829,Ottawa,2021-11-22,downtown,0.39
15830,Ottawa,2021-11-22,metro,0.81
15831,Ottawa,2021-11-29,relative,0.48
15832,Ottawa,2021-11-29,downtown,0.37
15833,Ottawa,2021-11-29,metro,0.77
15834,Ottawa,2021-12-06,relative,0.47
15835,Ottawa,2021-12-06,downtown,0.41
15836,Ottawa,2021-12-06,metro,0.88
15837,Ottawa,2021-12-13,relative,0.42
15838,Ottawa,2021-12-13,downtown,0.36
15839,Ottawa,2021-12-13,metro,0.86
15840,Ottawa,2021-12-20,relative,0.41
15841,Ottawa,2021-12-20,downtown,0.29
15842,Ottawa,2021-12-20,metro,0.7
15843,Ottawa,2021-12-27,relative,0.65
15844,Ottawa,2021-12-27,downtown,0.35
15845,Ottawa,2021-12-27,metro,0.55
15846,Ottawa,2022-01-03,relative,0.53
15847,Ottawa,2022-01-03,downtown,0.45
15848,Ottawa,2022-01-03,metro,0.84
15849,Ottawa,2022-01-10,relative,0.46
15850,Ottawa,2022-01-10,downtown,0.36
15851,Ottawa,2022-01-10,metro,0.78
15852,Ottawa,2022-01-17,relative,0.44
15853,Ottawa,2022-01-17,downtown,0.31
15854,Ottawa,2022-01-17,metro,0.69
15855,Ottawa,2022-01-24,relative,0.6
15856,Ottawa,2022-01-24,downtown,0.45
15857,Ottawa,2022-01-24,metro,0.74
15858,Ottawa,2022-01-31,relative,0.57
15859,Ottawa,2022-01-31,downtown,0.48
15860,Ottawa,2022-01-31,metro,0.85
15861,Ottawa,2022-02-07,relative,0.54
15862,Ottawa,2022-02-07,downtown,0.48
15863,Ottawa,2022-02-07,metro,0.88
15864,Ottawa,2022-02-14,relative,0.46
15865,Ottawa,2022-02-14,downtown,0.37
15866,Ottawa,2022-02-14,metro,0.81
15867,Ottawa,2022-02-21,relative,0.49
15868,Ottawa,2022-02-21,downtown,0.37
15869,Ottawa,2022-02-21,metro,0.75
15870,Ottawa,2022-02-28,downtown,0.4415604711741805
15871,Ottawa,2022-02-28,relative,0.5485865558320793
15872,Ottawa,2022-02-28,metro,0.8049057463765862
15873,Ottawa,2022-03-07,downtown,0.4911103764369937
15874,Ottawa,2022-03-07,relative,0.5561419274230178
15875,Ottawa,2022-03-07,metro,0.8830666278168249
15876,Ottawa,2022-03-14,downtown,0.5262873548283103
15877,Ottawa,2022-03-14,relative,0.5901502972413588
15878,Ottawa,2022-03-14,metro,0.8917852914561358
15879,Ottawa,2022-03-21,downtown,0.4385761893705994
15880,Ottawa,2022-03-21,relative,0.5349646866071079
15881,Ottawa,2022-03-21,metro,0.8198226917596548
15882,Ottawa,2022-03-28,downtown,0.4022525066140561
15883,Ottawa,2022-03-28,relative,0.5189810221276944
15884,Ottawa,2022-03-28,metro,0.7750813410573665
15885,Ottawa,2022-04-04,downtown,0.4276119343169109
15886,Ottawa,2022-04-04,relative,0.5076014251664918
15887,Ottawa,2022-04-04,metro,0.8424167331221646
15888,Ottawa,2022-04-11,downtown,0.4600446903578886
15889,Ottawa,2022-04-11,relative,0.5763968529912604
15890,Ottawa,2022-04-11,metro,0.7981387961617896
15891,Ottawa,2022-04-18,downtown,0.4289357587784576
15892,Ottawa,2022-04-18,relative,0.5269390419344052
15893,Ottawa,2022-04-18,metro,0.8140140028414382
15894,Ottawa,2022-04-25,downtown,0.5144932989072379
15895,Ottawa,2022-04-25,relative,0.5956276759882483
15896,Ottawa,2022-04-25,metro,0.8637833996776684
15897,Ottawa,2022-05-02,downtown,0.5356214295724377
15898,Ottawa,2022-05-02,relative,0.5271984935437088
15899,Ottawa,2022-05-02,metro,1.0159767831886464
15900,Ottawa,2022-05-09,downtown,0.6040278552056986
15901,Ottawa,2022-05-09,relative,0.5780072658978772
15902,Ottawa,2022-05-09,metro,1.0450177546944863
15903,Ottawa,2022-05-16,downtown,0.4636250839946269
15904,Ottawa,2022-05-16,relative,0.5366456716258137
15905,Ottawa,2022-05-16,metro,0.8639314700704384
15906,Ottawa,2022-05-23,downtown,0.5013999438259623
15907,Ottawa,2022-05-23,relative,0.5884904688880876
15908,Ottawa,2022-05-23,metro,0.8520103048963955
15909,Ottawa,2022-05-30,downtown,0.458381421645565
15910,Ottawa,2022-05-30,relative,0.5224649826986077
15911,Ottawa,2022-05-30,metro,0.877343815996927
15912,Ottawa,2022-06-06,downtown,0.4940807170074964
15913,Ottawa,2022-06-06,relative,0.5488706247902877
15914,Ottawa,2022-06-06,metro,0.9001770083729196
15915,Ottawa,2022-06-13,downtown,0.4470903169472886
15916,Ottawa,2022-06-13,relative,0.5241933514873544
15917,Ottawa,2022-06-13,metro,0.8529110788580351
15918,Philadelphia,2020-02-24,downtown,0.98
15919,Philadelphia,2020-02-24,metro,0.95
15920,Philadelphia,2020-02-24,relative,1.03
15921,Philadelphia,2020-03-02,downtown,1.03
15922,Philadelphia,2020-03-02,metro,0.97
15923,Philadelphia,2020-03-02,relative,1.06
15924,Philadelphia,2020-03-09,downtown,0.73
15925,Philadelphia,2020-03-09,metro,0.97
15926,Philadelphia,2020-03-09,relative,0.76
15927,Philadelphia,2020-03-16,downtown,0.45
15928,Philadelphia,2020-03-16,metro,0.83
15929,Philadelphia,2020-03-16,relative,0.55
15930,Philadelphia,2020-03-23,downtown,0.37
15931,Philadelphia,2020-03-23,metro,0.735
15932,Philadelphia,2020-03-23,relative,0.5
15933,Philadelphia,2020-03-30,downtown,0.29
15934,Philadelphia,2020-03-30,metro,0.64
15935,Philadelphia,2020-03-30,relative,0.45
15936,Philadelphia,2020-04-06,downtown,0.26
15937,Philadelphia,2020-04-06,metro,0.63
15938,Philadelphia,2020-04-06,relative,0.41
15939,Philadelphia,2020-04-13,downtown,0.22
15940,Philadelphia,2020-04-13,metro,0.65
15941,Philadelphia,2020-04-13,relative,0.34
15942,Philadelphia,2020-04-20,downtown,0.2
15943,Philadelphia,2020-04-20,metro,0.63
15944,Philadelphia,2020-04-20,relative,0.32
15945,Philadelphia,2020-04-27,downtown,0.23
15946,Philadelphia,2020-04-27,metro,0.57
15947,Philadelphia,2020-04-27,relative,0.41
15948,Philadelphia,2020-05-04,downtown,0.24
15949,Philadelphia,2020-05-04,metro,0.62
15950,Philadelphia,2020-05-04,relative,0.39
15951,Philadelphia,2020-05-11,downtown,0.26
15952,Philadelphia,2020-05-11,metro,0.67
15953,Philadelphia,2020-05-11,relative,0.38
15954,Philadelphia,2020-05-18,downtown,0.3
15955,Philadelphia,2020-05-18,metro,0.68
15956,Philadelphia,2020-05-18,relative,0.44
15957,Philadelphia,2020-05-25,downtown,0.53
15958,Philadelphia,2020-05-25,metro,0.77
15959,Philadelphia,2020-05-25,relative,0.69
15960,Philadelphia,2020-06-01,downtown,0.28
15961,Philadelphia,2020-06-01,relative,0.38
15962,Philadelphia,2020-06-01,metro,0.74
15963,Philadelphia,2020-06-08,downtown,0.26
15964,Philadelphia,2020-06-08,relative,0.32
15965,Philadelphia,2020-06-08,metro,0.79
15966,Philadelphia,2020-06-15,downtown,0.29
15967,Philadelphia,2020-06-15,relative,0.4
15968,Philadelphia,2020-06-15,metro,0.72
15969,Philadelphia,2020-06-22,downtown,0.27
15970,Philadelphia,2020-06-22,relative,0.39
15971,Philadelphia,2020-06-22,metro,0.71
15972,Philadelphia,2020-06-29,downtown,0.31
15973,Philadelphia,2020-06-29,relative,0.44
15974,Philadelphia,2020-06-29,metro,0.69
15975,Philadelphia,2020-07-06,downtown,0.36
15976,Philadelphia,2020-07-06,relative,0.44
15977,Philadelphia,2020-07-06,metro,0.83
15978,Philadelphia,2020-07-13,downtown,0.36
15979,Philadelphia,2020-07-13,relative,0.47
15980,Philadelphia,2020-07-13,metro,0.77
15981,Philadelphia,2020-07-20,downtown,0.29
15982,Philadelphia,2020-07-20,relative,0.37
15983,Philadelphia,2020-07-20,metro,0.8
15984,Philadelphia,2020-07-27,downtown,0.3
15985,Philadelphia,2020-07-27,relative,0.35
15986,Philadelphia,2020-07-27,metro,0.84
15987,Philadelphia,2020-08-03,downtown,0.35
15988,Philadelphia,2020-08-03,relative,0.45
15989,Philadelphia,2020-08-03,metro,0.78
15990,Philadelphia,2020-08-10,downtown,0.31
15991,Philadelphia,2020-08-10,relative,0.39
15992,Philadelphia,2020-08-10,metro,0.8
15993,Philadelphia,2020-08-17,downtown,0.32
15994,Philadelphia,2020-08-17,relative,0.44
15995,Philadelphia,2020-08-17,metro,0.73
15996,Philadelphia,2020-08-24,downtown,0.39
15997,Philadelphia,2020-08-24,relative,0.56
15998,Philadelphia,2020-08-24,metro,0.7
15999,Philadelphia,2020-08-31,downtown,0.53
16000,Philadelphia,2020-08-31,relative,0.72
16001,Philadelphia,2020-08-31,metro,0.73
16002,Philadelphia,2020-09-07,downtown,0.48
16003,Philadelphia,2020-09-07,relative,0.65
16004,Philadelphia,2020-09-07,metro,0.73
16005,Philadelphia,2020-09-14,downtown,0.44
16006,Philadelphia,2020-09-14,relative,0.6699999999999999
16007,Philadelphia,2020-09-14,metro,0.655
16008,Philadelphia,2020-09-21,downtown,0.4
16009,Philadelphia,2020-09-21,relative,0.69
16010,Philadelphia,2020-09-21,metro,0.58
16011,Philadelphia,2020-09-28,downtown,0.42
16012,Philadelphia,2020-09-28,relative,0.61
16013,Philadelphia,2020-09-28,metro,0.68
16014,Philadelphia,2020-10-05,downtown,0.45
16015,Philadelphia,2020-10-05,relative,0.61
16016,Philadelphia,2020-10-05,metro,0.74
16017,Philadelphia,2020-10-12,downtown,0.41
16018,Philadelphia,2020-10-12,relative,0.55
16019,Philadelphia,2020-10-12,metro,0.76
16020,Philadelphia,2020-10-19,downtown,0.44
16021,Philadelphia,2020-10-19,relative,0.58
16022,Philadelphia,2020-10-19,metro,0.75
16023,Philadelphia,2020-10-26,downtown,0.36
16024,Philadelphia,2020-10-26,relative,0.49
16025,Philadelphia,2020-10-26,metro,0.73
16026,Philadelphia,2020-11-02,downtown,0.45
16027,Philadelphia,2020-11-02,relative,0.52
16028,Philadelphia,2020-11-02,metro,0.87
16029,Philadelphia,2020-11-09,downtown,0.68
16030,Philadelphia,2020-11-09,relative,0.73
16031,Philadelphia,2020-11-09,metro,0.94
16032,Philadelphia,2020-11-16,downtown,0.62
16033,Philadelphia,2020-11-16,relative,0.7
16034,Philadelphia,2020-11-16,metro,0.88
16035,Philadelphia,2020-11-23,downtown,0.36
16036,Philadelphia,2020-11-23,relative,0.42
16037,Philadelphia,2020-11-23,metro,0.84
16038,Philadelphia,2020-11-30,downtown,0.36
16039,Philadelphia,2020-11-30,relative,0.44
16040,Philadelphia,2020-11-30,metro,0.81
16041,Philadelphia,2020-12-07,downtown,0.53
16042,Philadelphia,2020-12-07,relative,0.6
16043,Philadelphia,2020-12-07,metro,0.88
16044,Philadelphia,2020-12-14,downtown,0.41
16045,Philadelphia,2020-12-14,relative,0.46
16046,Philadelphia,2020-12-14,metro,0.89
16047,Philadelphia,2020-12-21,downtown,0.31
16048,Philadelphia,2020-12-21,relative,0.36
16049,Philadelphia,2020-12-21,metro,0.88
16050,Philadelphia,2020-12-28,relative,0.37
16051,Philadelphia,2020-12-28,downtown,0.33
16052,Philadelphia,2020-12-28,metro,0.88
16053,Philadelphia,2021-01-04,relative,0.42
16054,Philadelphia,2021-01-04,downtown,0.36
16055,Philadelphia,2021-01-04,metro,0.85
16056,Philadelphia,2021-01-11,relative,0.47
16057,Philadelphia,2021-01-11,downtown,0.38
16058,Philadelphia,2021-01-11,metro,0.8
16059,Philadelphia,2021-01-18,relative,0.48
16060,Philadelphia,2021-01-18,downtown,0.34
16061,Philadelphia,2021-01-18,metro,0.71
16062,Philadelphia,2021-01-25,relative,0.56
16063,Philadelphia,2021-01-25,downtown,0.4
16064,Philadelphia,2021-01-25,metro,0.71
16065,Philadelphia,2021-02-01,relative,0.74
16066,Philadelphia,2021-02-01,downtown,0.49
16067,Philadelphia,2021-02-01,metro,0.66
16068,Philadelphia,2021-02-08,relative,0.55
16069,Philadelphia,2021-02-08,downtown,0.42
16070,Philadelphia,2021-02-08,metro,0.76
16071,Philadelphia,2021-02-15,relative,0.7
16072,Philadelphia,2021-02-15,downtown,0.52
16073,Philadelphia,2021-02-15,metro,0.75
16074,Philadelphia,2021-02-22,relative,0.63
16075,Philadelphia,2021-02-22,downtown,0.41
16076,Philadelphia,2021-02-22,metro,0.65
16077,Philadelphia,2021-03-01,relative,0.66
16078,Philadelphia,2021-03-01,downtown,0.42
16079,Philadelphia,2021-03-01,metro,0.64
16080,Philadelphia,2021-03-08,relative,0.86
16081,Philadelphia,2021-03-08,downtown,0.65
16082,Philadelphia,2021-03-08,metro,0.76
16083,Philadelphia,2021-03-15,relative,0.71
16084,Philadelphia,2021-03-15,downtown,0.52
16085,Philadelphia,2021-03-15,metro,0.73
16086,Philadelphia,2021-03-22,relative,0.63
16087,Philadelphia,2021-03-22,downtown,0.46
16088,Philadelphia,2021-03-22,metro,0.72
16089,Philadelphia,2021-03-29,relative,0.67
16090,Philadelphia,2021-03-29,downtown,0.46
16091,Philadelphia,2021-03-29,metro,0.68
16092,Philadelphia,2021-04-05,relative,0.7
16093,Philadelphia,2021-04-05,downtown,0.55
16094,Philadelphia,2021-04-05,metro,0.79
16095,Philadelphia,2021-04-12,relative,0.55
16096,Philadelphia,2021-04-12,downtown,0.42
16097,Philadelphia,2021-04-12,metro,0.77
16098,Philadelphia,2021-04-19,relative,0.46
16099,Philadelphia,2021-04-19,downtown,0.33
16100,Philadelphia,2021-04-19,metro,0.71
16101,Philadelphia,2021-04-26,relative,0.52
16102,Philadelphia,2021-04-26,downtown,0.35
16103,Philadelphia,2021-04-26,metro,0.67
16104,Philadelphia,2021-05-03,relative,0.91
16105,Philadelphia,2021-05-03,downtown,0.67
16106,Philadelphia,2021-05-03,metro,0.74
16107,Philadelphia,2021-05-10,relative,0.61
16108,Philadelphia,2021-05-10,downtown,0.48
16109,Philadelphia,2021-05-10,metro,0.78
16110,Philadelphia,2021-05-17,relative,0.51
16111,Philadelphia,2021-05-17,downtown,0.38
16112,Philadelphia,2021-05-17,metro,0.75
16113,Philadelphia,2021-05-24,relative,0.46
16114,Philadelphia,2021-05-24,downtown,0.36
16115,Philadelphia,2021-05-24,metro,0.77
16116,Philadelphia,2021-05-31,relative,0.5
16117,Philadelphia,2021-05-31,downtown,0.4
16118,Philadelphia,2021-05-31,metro,0.79
16119,Philadelphia,2021-06-07,relative,0.46
16120,Philadelphia,2021-06-07,downtown,0.39
16121,Philadelphia,2021-06-07,metro,0.86
16122,Philadelphia,2021-06-14,relative,0.49
16123,Philadelphia,2021-06-14,downtown,0.41
16124,Philadelphia,2021-06-14,metro,0.82
16125,Philadelphia,2021-06-21,relative,0.61
16126,Philadelphia,2021-06-21,downtown,0.49
16127,Philadelphia,2021-06-21,metro,0.79
16128,Philadelphia,2021-06-28,relative,0.82
16129,Philadelphia,2021-06-28,downtown,0.63
16130,Philadelphia,2021-06-28,metro,0.76
16131,Philadelphia,2021-07-05,relative,0.75
16132,Philadelphia,2021-07-05,downtown,0.63
16133,Philadelphia,2021-07-05,metro,0.85
16134,Philadelphia,2021-07-12,relative,0.55
16135,Philadelphia,2021-07-12,downtown,0.44
16136,Philadelphia,2021-07-12,metro,0.8
16137,Philadelphia,2021-07-19,relative,0.61
16138,Philadelphia,2021-07-19,downtown,0.47
16139,Philadelphia,2021-07-19,metro,0.78
16140,Philadelphia,2021-07-26,relative,0.53
16141,Philadelphia,2021-07-26,downtown,0.41
16142,Philadelphia,2021-07-26,metro,0.77
16143,Philadelphia,2021-08-02,relative,0.61
16144,Philadelphia,2021-08-02,downtown,0.47
16145,Philadelphia,2021-08-02,metro,0.77
16146,Philadelphia,2021-08-09,relative,0.52
16147,Philadelphia,2021-08-09,downtown,0.41
16148,Philadelphia,2021-08-09,metro,0.8
16149,Philadelphia,2021-08-16,relative,0.63
16150,Philadelphia,2021-08-16,downtown,0.43
16151,Philadelphia,2021-08-16,metro,0.68
16152,Philadelphia,2021-08-23,relative,0.66
16153,Philadelphia,2021-08-23,downtown,0.48
16154,Philadelphia,2021-08-23,metro,0.73
16155,Philadelphia,2021-08-30,relative,0.62
16156,Philadelphia,2021-08-30,downtown,0.44
16157,Philadelphia,2021-08-30,metro,0.71
16158,Philadelphia,2021-09-06,relative,0.68
16159,Philadelphia,2021-09-06,downtown,0.49
16160,Philadelphia,2021-09-06,metro,0.72
16161,Philadelphia,2021-09-13,relative,0.67
16162,Philadelphia,2021-09-13,downtown,0.45
16163,Philadelphia,2021-09-13,metro,0.68
16164,Philadelphia,2021-09-20,relative,0.81
16165,Philadelphia,2021-09-20,downtown,0.52
16166,Philadelphia,2021-09-20,metro,0.65
16167,Philadelphia,2021-09-27,relative,0.76
16168,Philadelphia,2021-09-27,downtown,0.52
16169,Philadelphia,2021-09-27,metro,0.69
16170,Philadelphia,2021-10-04,relative,0.83
16171,Philadelphia,2021-10-04,downtown,0.64
16172,Philadelphia,2021-10-04,metro,0.77
16173,Philadelphia,2021-10-11,relative,0.72
16174,Philadelphia,2021-10-11,downtown,0.55
16175,Philadelphia,2021-10-11,metro,0.77
16176,Philadelphia,2021-10-18,relative,0.71
16177,Philadelphia,2021-10-18,downtown,0.53
16178,Philadelphia,2021-10-18,metro,0.75
16179,Philadelphia,2021-10-25,relative,0.81
16180,Philadelphia,2021-10-25,downtown,0.62
16181,Philadelphia,2021-10-25,metro,0.76
16182,Philadelphia,2021-11-01,relative,0.64
16183,Philadelphia,2021-11-01,downtown,0.51
16184,Philadelphia,2021-11-01,metro,0.79
16185,Philadelphia,2021-11-08,relative,0.61
16186,Philadelphia,2021-11-08,downtown,0.49
16187,Philadelphia,2021-11-08,metro,0.8
16188,Philadelphia,2021-11-15,relative,0.79
16189,Philadelphia,2021-11-15,downtown,0.66
16190,Philadelphia,2021-11-15,metro,0.84
16191,Philadelphia,2021-11-22,relative,1.25
16192,Philadelphia,2021-11-22,downtown,1.05
16193,Philadelphia,2021-11-22,metro,0.84
16194,Philadelphia,2021-11-29,relative,0.79
16195,Philadelphia,2021-11-29,downtown,0.62
16196,Philadelphia,2021-11-29,metro,0.79
16197,Philadelphia,2021-12-06,relative,0.82
16198,Philadelphia,2021-12-06,downtown,0.68
16199,Philadelphia,2021-12-06,metro,0.83
16200,Philadelphia,2021-12-13,relative,0.75
16201,Philadelphia,2021-12-13,downtown,0.6
16202,Philadelphia,2021-12-13,metro,0.8
16203,Philadelphia,2021-12-20,relative,0.63
16204,Philadelphia,2021-12-20,downtown,0.49
16205,Philadelphia,2021-12-20,metro,0.77
16206,Philadelphia,2021-12-27,relative,0.76
16207,Philadelphia,2021-12-27,downtown,0.58
16208,Philadelphia,2021-12-27,metro,0.76
16209,Philadelphia,2022-01-03,relative,0.55
16210,Philadelphia,2022-01-03,downtown,0.41
16211,Philadelphia,2022-01-03,metro,0.74
16212,Philadelphia,2022-01-10,relative,0.6
16213,Philadelphia,2022-01-10,downtown,0.39
16214,Philadelphia,2022-01-10,metro,0.66
16215,Philadelphia,2022-01-17,relative,0.61
16216,Philadelphia,2022-01-17,downtown,0.38
16217,Philadelphia,2022-01-17,metro,0.63
16218,Philadelphia,2022-01-24,relative,0.7
